Dim = 4
L = 3
N3 = 324
N2 = 486
N1 = 324
N0 = 81
Energy = 14.0
2.2 -0.3989003209876543 0.1708994213221703 0.22449374485596707 0.4381421028043399
2.15 -0.40767587242798353 0.17935236287675416 0.22965979423868313 0.45388255439219033
2.1 -0.4165321563786008 0.18726281575805911 0.2347485925925926 0.45934032564192057
2.05 -0.4262645740740741 0.19619694892375636 0.24069757613168724 0.4717874695608903
2.0 -0.4365683065843622 0.20720493579896274 0.2467529259259259 0.4892469257468296
1.95 -0.4470843559670782 0.2171189474641675 0.2527762181069959 0.4927863248131636
1.9 -0.4583041008230453 0.22950689195601276 0.25982854732510285 0.513614597680012
1.85 -0.46997796502057615 0.2421801320102816 0.26668743621399177 0.5202295465589636
1.8 -0.4826558106995885 0.2580897539220516 0.2738157695473251 0.5411588009976029
1.75 -0.4959133868312757 0.2765095144860444 0.2817718106995885 0.5593810544268042
1.7 -0.5097910041152264 0.29410621909579493 0.28946172839506173 0.5728484597434024
1.65 -0.524871975308642 0.31586638602379463 0.298324658436214 0.602872624897551
1.6 -0.5419949814814815 0.33917604551447766 0.3086891893004115 0.6190384638388462
1.55 -0.5596260020576131 0.3665914820997015 0.31881213580246914 0.6459805502200935
1.5 -0.5792711193415637 0.4048643147840066 0.33100004938271604 0.6826060938702616
1.45 -0.5999802633744856 0.44461746440746264 0.34266457613168727 0.7121058494674916
1.4 -0.6232559341563786 0.4941078326998397 0.3559521975308642 0.7595591823900193
1.35 -0.6491163477366255 0.5605583164298154 0.37074377366255146 0.8171286437849776
1.3 -0.6788830514403292 0.6470983788825865 0.3873020041152263 0.8590539196849091
1.25 -0.7198514917695473 0.9526132355810721 0.40938899176954735 1.0417191813950577
1.2 -0.7783597283950617 1.45835873960107 0.4355861069958848 1.3042079325392562
1.15 -0.8644536378600822 2.026106298423154 0.4902934156378601 3.5452833087135396
1.1 -1.0776995390946502 3.597260692064429 0.8360093004115227 13.480312158117464
1.05 -1.1424186954732511 0.1991380752380951 0.9558365349794239 0.7219698601975978
1.0 -1.151822744855967 0.13990637755290694 0.9728760411522633 0.4922306566347546
0.95 -1.1564693148148149 0.07284885682538586 0.9810753209876544 0.24140265022470253
0.9 -1.15707708436214 0.07580087860485359 0.9817072222222223 0.25157663400979496
0.85 -1.1597905679012346 0.040518403740128627 0.9866831604938271 0.12681963472229246
0.8 -1.1623480884773663 0.03691630603397142 0.9915776255144033 0.1125048558665952
0.75 -1.1666062469135803 0.0009689392061213354 0.9999865349794238 3.62501401276633e-5
0.7 -1.1666410308641975 0.00047197351705184696 0.9999942921810699 1.6426528279895708e-5
0.65 -1.166659425925926 0.00015418032296227784 0.999998390946502 4.948998024423605e-6
0.6 -1.1666635925925926 7.683909445722977e-5 0.9999993168724279 2.27671400841903e-6
0.55 -1.1666657592592593 2.6995922459293672e-5 0.9999997983539095 7.332225019733111e-7
0.5 -1.1666666666666667 0.0 1.0 0.0
0.45 -1.1666666666666667 0.0 1.0 0.0
0.4 -1.1666666666666667 0.0 1.0 0.0
0.35 -1.1666666666666667 0.0 1.0 0.0
0.3 -1.1666666666666667 0.0 1.0 0.0
0.25 -1.1666666666666667 0.0 1.0 0.0
0.2 -1.1666666666666667 0.0 1.0 0.0
